Entity,Year,gdp_current,gdp_per_capita,health expenditure (per capita),health expenditure (% GDP),unemployment rate,Income group,Income
Canada,2001,738982000000.0,23822.06012,2063.92749,8.62482357,7.21999979,High income,23030.0
Central Europe and the Baltics,2001,468825000000.0,4354.679805,252.1759466,5.906488248,13.21895115,,
Switzerland,2001,287227000000.0,39727.84667,3763.384521,9.43919373,2.49000001,High income,42110.0
Channel Islands,2001,6232906290.0,41804.37092,,,5.315999985,High income,41460.0
Chile,2001,70979923960.0,4574.594716,327.1319885,7.15104103,10.39000034,High income,4800.0
China,2001,1339400000000.0,1053.108243,43.66367722,4.25329876,3.799999952,Upper middle income,1010.0
Cote d'Ivoire,2001,16810536884.0,997.4787843,55.29138565,6.01772738,4.795000076,Lower middle income,590.0
Cameroon,2001,10953485244.0,687.6481344,26.70227814,4.0975132,7.460000038,Lower middle income,630.0
"Congo, Dem. Rep.",2001,7438189100.0,153.5910441,6.03850174,2.70775008,2.888000011,Low income,140.0
Congo,2001,2796704577.0,869.1005017,20.6484375,2.18529677,19.90800095,Lower middle income,630.0
Colombia,2001,98211749596.0,2439.682456,136.6105347,5.94238234,15.03999996,Upper middle income,2330.0
Comoros,2001,378512003.4,680.9055728,44.58984756,6.65322924,4.68900013,Lower middle income,700.0
Cabo Verde,2001,563024383.3,1292.226512,67.14394379,4.75244379,11.00800037,Lower middle income,1350.0
Costa Rica,2001,15976174337.0,3960.307703,256.3935852,6.47410393,5.920000076,Upper middle income,3670.0
Caribbean small states,2001,35249133311.0,5374.083248,249.1975713,4.523379319,12.7865746,,
Cuba,2001,31682400000.0,2837.73573,198.1336517,6.98209763,4.079999924,Upper middle income,2760.0
Curacao,2001,,,,,,High income,
Cayman Islands,2001,,,,,,High income,
Cyprus,2001,10397897086.0,14821.44682,782.1616211,5.33940458,3.980000019,High income,14170.0
Czechia,2001,67808032980.0,6637.041657,388.5440369,5.86295414,7.989999771,High income,6350.0
Germany,2001,1945790000000.0,23628.32721,2346.61499,9.92046165,7.769999981,High income,24770.0
Djibouti,2001,572417440.8,780.9039613,31.04225731,2.8072207,28.21699905,Lower middle income,
Dominica,2001,340203703.7,4883.003024,226.9600678,4.6450181,,Upper middle income,4470.0
Denmark,2001,164791000000.0,30751.65435,2602.642822,8.44832611,4.159999847,High income,31410.0
Dominican Republic,2001,25601765401.0,2977.43451,145.3536682,4.88183308,7.260000229,Upper middle income,2740.0
Algeria,2001,54744712815.0,1740.606654,66.80211639,3.83787704,27.29999924,Lower middle income,1670.0
East Asia & Pacific (excluding high income),2001,1847320000000.0,1007.582037,39.01400378,3.849030236,3.833542497,,
Early-demographic dividend,2001,3352800000000.0,1332.241752,68.33256063,5.111751172,6.33296769,,
East Asia & Pacific,2001,7787150000000.0,3769.351953,222.4391214,6.143799978,3.943959603,,
Europe & Central Asia (excluding high income),2001,695454000000.0,1777.257653,95.95258342,5.181391271,10.03497557,,
Europe & Central Asia,2001,10163000000000.0,11785.36688,971.0399166,8.199667777,9.109984526,,
Ecuador,2001,24468324000.0,1894.616196,71.11089325,3.75336552,4.25,Upper middle income,1550.0
Egypt,2001,96684636119.0,1378.203383,73.07783508,5.40030336,9.260000229,Lower middle income,1430.0
Euro area,2001,6596320000000.0,20450.66973,1792.154761,8.74403273,8.346008136,,
Eritrea,2001,752368495.5,316.8239534,14.51352882,5.91931629,5.765999794,Low income,310.0
Spain,2001,627830000000.0,15369.00116,1045.050659,6.76895761,10.35000038,High income,15540.0
Estonia,2001,6254649539.0,4505.858332,214.7041473,4.77708292,13.13000011,High income,
Ethiopia,2001,8231326016.0,120.7657837,5.61692476,4.72316694,3.303999901,Low income,130.0
European Union,2001,7393820000000.0,17199.11145,1474.791195,8.557747014,9.191534462,,
Fragile and conflict affected situations,2001,493643000000.0,841.3033204,39.33551539,5.261425364,5.675476386,,
Finland,2001,129533000000.0,24967.79252,1806.050171,7.25090408,10.28999996,High income,25850.0
Fiji,2001,1652464201.0,2030.246351,64.19378662,2.90547323,3.907000065,Upper middle income,2140.0
France,2001,1377660000000.0,22452.98238,2192.71582,9.70562744,8.609999657,High income,23870.0
Faroe Islands,2001,1147654635.0,24418.70328,,,,,
"Micronesia, Fed. Sts.",2001,240970900.0,2248.492115,190.0736847,8.45260048,,Lower middle income,2260.0
Gabon,2001,5023265365.0,3993.031336,125.8794708,3.15246463,17.22599983,Upper middle income,3430.0
United Kingdom,2001,1643910000000.0,27806.44882,2101.836426,7.56716347,4.699999809,High income,28970.0
Georgia,2001,3219488664.0,801.9904139,55.22227478,7.16950893,11.15999985,Upper middle income,780.0
Ghana,2001,5314909954.0,269.0149848,19.63329506,3.17252946,9.501000404,Lower middle income,300.0
Gibraltar,2001,,,,,,High income,
Guinea,2001,2829435957.0,336.1540207,22.10682106,4.88881445,4.552999973,Low income,360.0
Gambia,2001,687408804.6,505.4216361,42.06741714,5.70734835,9.109999657,Low income,560.0
Guinea-Bissau,2001,392621385.9,319.9574494,22.55652237,6.70832253,6.297999859,Low income,250.0
Equatorial Guinea,2001,1461139022.0,2313.165937,58.39388657,2.20352745,8.567000389,Upper middle income,900.0
Greece,2001,136309000000.0,12549.03689,1004.81543,7.9878397,10.46000004,High income,
Grenada,2001,520444185.2,5041.012235,283.4758301,5.62456989,,Upper middle income,4510.0
Greenland,2001,1086172923.0,19275.47334,,,,High income,19390.0
Guatemala,2001,18405203853.0,1550.360366,100.3934326,6.07015848,2.78399992,Upper middle income,1600.0
Guam,2001,,,,,13.21000004,High income,
Guyana,2001,712167575.6,955.6653806,61.65347672,3.05506778,11.81499958,Upper middle income,880.0
High income,2001,27425500000000.0,25351.53419,2545.489242,9.913401874,6.503199379,,
"Hong Kong SAR, China",2001,169403000000.0,25230.21633,,,5.090000153,High income,26350.0
Honduras,2001,7565854724.0,1120.54996,67.19782257,5.92998314,4.0,Lower middle income,1050.0
Heavily indebted poor countries (HIPC),2001,171488000000.0,353.5007476,16.8258502,4.396049623,5.18066481,,
Croatia,2001,23273640257.0,5412.925136,388.3248901,7.2349987,15.81999969,High income,5290.0
Haiti,2001,6331961555.0,735.5211179,26.90669823,3.73088169,9.633000374,Lower middle income,640.0
Hungary,2001,53749989092.0,5276.033189,359.6974793,6.82614756,5.670000076,High income,4790.0
IBRD only,2001,5922390000000.0,1468.549605,78.58872381,5.312129359,6.177641597,,
IDA & IBRD total,2001,6460810000000.0,1257.604721,65.61599213,5.186828053,5.848825595,,
IDA total,2001,538783000000.0,487.7719452,16.22947543,3.766712811,4.371596037,,
IDA blend,2001,206387000000.0,559.586335,18.42869537,3.281211037,3.73043338,,
Indonesia,2001,160447000000.0,748.2576087,17.24096489,2.1185019,6.079999924,Lower middle income,720.0
IDA only,2001,333462000000.0,453.2216566,15.10591838,4.068718203,4.656084664,,
Isle of Man,2001,1659131244.0,21351.11694,,,,High income,22480.0
India,2001,485441000000.0,451.5729973,19.79767799,4.26278114,5.576000214,Lower middle income,450.0
Not classified,2001,,,,,,,
Ireland,2001,109347000000.0,28282.40988,1823.734741,6.39664602,3.680000067,High income,24060.0
"Iran, Islamic Rep.",2001,126879000000.0,1909.412306,94.61769867,5.40086508,12.28100014,Lower middle income,1790.0
Iraq,2001,36176430129.0,1494.388802,,,8.80700016,Upper middle income,1730.0
Iceland,2001,8234846805.0,28897.44394,2557.269531,8.78546429,1.870000005,High income,30700.0
Israel,2001,130816000000.0,20316.24805,1559.083252,7.20983076,11.81000042,High income,19270.0
Italy,2001,1168020000000.0,20500.9544,1586.657104,7.73760843,9.600000381,High income,21190.0
Jamaica,2001,9194717836.0,3437.655517,177.2637482,5.15652943,14.93000031,Upper middle income,3240.0
Jordan,2001,8975689845.0,1720.361427,170.0458069,9.58549213,14.69999981,Upper middle income,1740.0
Japan,2001,4374710000000.0,34406.18246,2479.811523,7.23947954,5.019999981,High income,36770.0
Kazakhstan,2001,22152694162.0,1490.92709,51.56954956,3.47096992,10.43000031,Upper middle income,1360.0
Kenya,2001,12986007426.0,395.3294716,21.25755501,4.80369139,2.989000082,Lower middle income,400.0
Kyrgyzstan,2001,1525116370.0,308.4096116,13.16161728,4.27703285,7.840000153,Lower middle income,280.0
Cambodia,2001,3984000517.0,321.1502236,22.56290054,7.01192331,1.032999992,Lower middle income,310.0
Kiribati,2001,63101272.37,735.0691064,90.62192535,12.32934475,,Lower middle income,1340.0
St. Kitts and Nevis,2001,458643829.0,10283.0328,451.6802368,4.39693737,,High income,9440.0
"Korea, Rep.",2001,547658000000.0,11561.24837,508.3613281,4.4276228,3.700000048,High income,11950.0
Kuwait,2001,34887512227.0,16587.24865,528.6975098,3.18838811,0.800000012,High income,18660.0
Latin America & Caribbean (excluding high income),2001,1926200000000.0,4025.234919,268.6255713,6.548428221,8.358447348,,
Lao PDR,2001,1768619058.0,326.9417867,14.76590061,4.29031706,1.93599999,Lower middle income,310.0
Lebanon,2001,17649751244.0,4422.389292,459.4657898,10.56592274,8.18599987,Upper middle income,4460.0
Liberia,2001,906000000.0,306.7102516,10.75422287,3.49858928,2.128000021,Low income,
Libya,2001,34110064452.0,6266.489821,253.9099121,4.05162811,19.69599915,Upper middle income,
Saint Lucia,2001,892592592.6,5642.748904,288.7567444,5.11714458,18.52499962,Upper middle income,4990.0
Latin America & Caribbean,2001,2242580000000.0,4245.033804,279.4173358,6.650966814,8.704796265,,
Least developed countries: UN classification,2001,212481000000.0,315.3873223,12.08049786,3.629145261,4.241830652,,
Low income,2001,188241000000.0,472.735237,13.69660406,4.33202222,5.009733101,,
Liechtenstein,2001,2491822707.0,74287.41337,,,,High income,68260.0
Sri Lanka,2001,15749753805.0,832.8035723,41.32370377,4.19323874,7.900000095,Lower middle income,830.0
Lower middle income,2001,1541060000000.0,619.4216724,25.3381646,4.030499595,5.653331564,,
Low & middle income,2001,6060720000000.0,1191.364259,61.06525505,5.080773882,5.671170523,,
Lesotho,2001,825706961.2,405.6057121,27.73780632,7.27745914,34.63499832,Lower middle income,640.0
Late-demographic dividend,2001,3517510000000.0,1707.638982,88.75126049,5.254530587,5.370815491,,
Lithuania,2001,12237388002.0,3525.793632,218.8180237,6.01339579,16.84000015,High income,1000.0
Luxembourg,2001,21387533703.0,48440.14202,3109.201416,6.410923,1.809999943,High income,45690.0
Latvia,2001,8362398702.0,3578.0019,205.0204773,5.7776227,13.81999969,High income,5120.0
"Macao SAR, China",2001,6860272608.0,15665.29797,,,6.389999866,High income,15760.0
St. Martin (French part),2001,,,,,,High income,
Morocco,2001,39459581217.0,1339.294077,55.9498291,4.12981606,12.46000004,Lower middle income,1400.0
Monaco,2001,2718868306.0,83724.46591,1431.133911,1.76396823,,High income,
Moldova,2001,1480673594.0,507.5576584,25.39859009,6.23449707,7.289999962,Upper middle income,500.0
Madagascar,2001,5438332738.0,334.4416177,15.91025352,4.75725555,5.349999905,Low income,300.0
Maldives,2001,870030468.6,3038.781417,230.1708679,8.21364975,2.996999979,Upper middle income,2240.0
Middle East & North Africa,2001,1041160000000.0,3240.497035,154.4076728,4.834189554,12.09567738,,
Mexico,2001,756706000000.0,7544.568723,363.673584,4.8203578,2.630000114,Upper middle income,6740.0
Marshall Islands,2001,122824000.0,2389.060707,387.9553528,16.35200119,,Upper middle income,3110.0
Middle income,2001,5877900000000.0,1253.547583,64.50908655,5.102508587,5.719589359,,
North Macedonia,2001,3709637830.0,1823.023561,152.1587219,8.3815918,30.52000046,Upper middle income,1820.0
Mali,2001,3468327017.0,307.7048595,13.90679646,4.51951408,6.302999973,Low income,300.0
Malta,2001,4088368978.0,10402.23337,685.9840088,6.99985981,7.110000134,High income,10950.0
Myanmar,2001,6220271055.0,131.7153072,4.48454952,2.14881921,0.674000025,Lower middle income,120.0
Middle East & North Africa (excluding high income),2001,537955000000.0,1892.547133,85.05642538,5.110719911,13.23597906,,
Montenegro,2001,1159869246.0,1909.598702,,,28.74099922,Upper middle income,
Mongolia,2001,1267997934.0,524.0540084,26.48761559,4.3172245,6.212999821,Lower middle income,480.0
Northern Mariana Islands,2001,,,,,,High income,
Mozambique,2001,5398568544.0,296.2684069,8.61284161,2.95498824,2.842999935,Low income,320.0
Mauritania,2001,1746064719.0,646.1151155,23.078022,3.57184672,9.828000069,Lower middle income,650.0
Mauritius,2001,4613630623.0,3856.625227,119.4685364,2.96084642,9.140000343,Upper middle income,3970.0
Malawi,2001,1716502862.0,150.1489426,6.19080305,2.38508582,5.835000038,Low income,140.0
Malaysia,2001,92783947368.0,3913.429386,114.0321503,2.6753974,3.529999971,Upper middle income,3550.0
North America,2001,11324500000000.0,35831.03647,4616.423389,12.86734885,4.982227469,,
Namibia,2001,3557333364.0,1950.648536,185.4050446,9.53211975,20.79599953,Upper middle income,2090.0
New Caledonia,2001,3297734886.0,15174.27843,,,17.22800064,High income,
Niger,2001,2448714681.0,208.3770599,9.8859024,4.75814819,1.470000029,Low income,220.0
Nigeria,2001,74030364472.0,590.381815,18.60057449,3.18946958,3.934999943,Lower middle income,530.0
Nicaragua,2001,5323146566.0,1034.551387,57.04565811,5.48459768,7.449999809,Lower middle income,970.0
Netherlands,2001,431587000000.0,26896.54811,2175.732666,8.05946636,2.119999886,High income,27420.0
Norway,2001,173972000000.0,38542.7151,3099.003418,8.02202415,3.74000001,High income,38220.0
Nepal,2001,6007055042.0,246.7255581,10.52144337,3.80386233,1.746000051,Lower middle income,240.0
Nauru,2001,,,346.1297607,15.50226688,,High income,
New Zealand,2001,53872425917.0,13882.85683,1049.376099,7.5789361,5.429999828,High income,13810.0
OECD members,2001,27365400000000.0,22619.99643,2227.952446,9.838273206,6.624675744,,
Oman,2001,19452000520.0,8475.968643,261.3163757,3.08315206,4.125,High income,7830.0
Other small states,2001,90943070776.0,4274.292534,225.1148792,4.723736607,13.69372196,,
Pakistan,2001,79484403985.0,544.4942514,13.58520222,2.70667124,0.564999998,Lower middle income,510.0
Panama,2001,12502013400.0,4046.429148,281.0045166,6.8341074,3.816999912,Upper middle income,3840.0
Peru,2001,52030158775.0,1941.475342,89.9174881,4.72161007,5.026000023,Upper middle income,1900.0
Philippines,2001,78921234457.0,990.5659913,28.20890999,2.84775901,3.700000048,Lower middle income,1160.0
Palau,2001,156907900.0,8092.207323,639.4606934,7.8959136,,High income,
Papua New Guinea,2001,3081024212.0,515.6847804,17.44826126,2.3006382,2.803999901,Lower middle income,510.0
Poland,2001,190905000000.0,4991.244358,282.8210449,5.66721439,18.37000084,High income,4710.0
Pre-demographic dividend,2001,265240000000.0,468.3190202,17.7386672,3.951730666,5.07048621,,
Puerto Rico,2001,69208400000.0,18123.1987,,,11.39999962,High income,10950.0
"Korea, Dem. People's Rep.",2001,,,,,2.944000006,,
Portugal,2001,121604000000.0,11734.76497,1015.549683,8.62751484,3.829999924,High income,11850.0
Paraguay,2001,8495806432.0,1565.054289,87.77079773,5.60815763,6.210000038,Upper middle income,1410.0
West Bank and Gaza,2001,4003700000.0,1335.553195,,,21.48999977,Lower middle income,1370.0
Pacific island small states,2001,3395627477.0,1711.101296,86.11225856,4.86859331,3.148185635,,
Post-demographic dividend,2001,26137700000000.0,25490.18305,2571.464638,10.07338383,6.366241665,,
French Polynesia,2001,,,,,11.79899979,High income,
Qatar,2001,17538461538.0,28517.22084,659.9840698,2.3197093,0.846000016,High income,
Romania,2001,40394824679.0,1825.179805,78.8175354,4.37598133,6.559999943,Upper middle income,1760.0
Russian Federation,2001,306602000000.0,2100.352512,118.1094894,5.24284792,8.979999542,Upper middle income,1780.0
Rwanda,2001,1965444515.0,238.7812778,7.92092705,3.89250112,0.842999995,Low income,270.0
South Asia,2001,645870000000.0,455.8580189,18.26152417,3.885077699,4.974836808,,
Saudi Arabia,2001,184137000000.0,8684.645762,387.4862976,4.46173573,4.619999886,High income,8520.0
Sudan,2001,15716489370.0,456.6242379,16.57659912,3.36456847,15.18000031,Low income,350.0
Senegal,2001,6507824767.0,648.4414733,23.85724831,3.67916536,5.606999874,Lower middle income,650.0
Singapore,2001,89794943350.0,21700.02005,696.6171875,3.16302657,3.75999999,High income,22130.0
Solomon Islands,2001,409435392.2,965.7656751,63.79349136,6.60538769,1.906999946,Lower middle income,920.0
Sierra Leone,2001,1090467712.0,229.3756595,25.17224312,10.97251225,3.457000017,Low income,150.0
El Salvador,2001,12282533600.0,2072.301591,182.8806458,8.82467365,6.960000038,Lower middle income,1950.0
San Marino,2001,1077413479.0,38730.80304,2168.833252,5.69305277,,High income,
Somalia,2001,,,,,19.03800011,Low income,
Serbia,2001,12960538724.0,1727.281196,112.2206345,6.86061621,12.80000019,Upper middle income,1540.0
Sub-Saharan Africa (excluding high income),2001,405357000000.0,593.6029898,31.39498793,5.405058063,6.654005115,,
South Sudan,2001,,,,,12.06799984,Low income,
Sub-Saharan Africa,2001,405983000000.0,594.4501049,31.4415803,5.405044184,6.654005115,,
Small states,2001,129579000000.0,4345.322147,220.9510314,4.672346678,12.85064891,,
Sao Tome and Principe,2001,75951210.69,524.6698721,53.56918335,10.83180332,15.72999954,Lower middle income,
Suriname,2001,834279357.8,1750.576737,93.65898895,4.09541416,11.9119997,Upper middle income,1670.0
Slovakia,2001,30778781607.0,5722.168183,212.2220764,5.3315053,19.37999916,High income,
Slovenia,2001,20876309970.0,10479.75963,826.225769,7.87602425,5.679999828,High income,
Sweden,2001,242396000000.0,27247.85773,2155.854248,7.90032959,4.730000019,High income,29720.0
Eswatini,2001,1542477309.0,1521.769075,78.20019531,5.13895321,24.82900047,Lower middle income,1700.0
Sint Maarten (Dutch part),2001,,,,,,High income,
Seychelles,2001,622262057.2,7663.13708,407.4513245,5.39628124,,High income,7310.0
