,Entity,Year,Prevalence - Mental disorders - Sex: Both - Age: Age-standardized (Percent),Deaths - Self-harm - Sex: Both - Age: All Ages (Percent),Deaths - Mental and substance use disorders - Sex: Both - Age: Age-standardized (Rate),gdp_current,gdp_per_capita,health expenditure (per capita),health expenditure (% GDP),unemployment rate,Income group,Income,DALYs (Disability-Adjusted Life Years) - Mental disorders - Sex: Both - Age: All Ages (Percent),Suicide rate
153,Australia,2013,19.11716171078027,1.90378857103906,13.824037261316471,1576340000000.0,68156.62792,5813.985352,8.76116371,5.659999847,High income,66020.0,10.08368067956828,10.2 
154,Australia,2014,19.04866076731275,1.93810019966824,12.462237395057205,1467500000000.0,62511.69059,5607.917969,9.03597069,6.079999924,High income,65150.0,10.0097173691472,11.3 
155,Australia,2015,19.01232760508897,1.9504842823841704,13.982484851451256,1350530000000.0,56707.02208,4862.601563,9.32758904,6.050000191,High income,60500.0,9.93163411436651,11.8 
156,Australia,2016,18.97665826149301,1.8755042762134,14.21096581978001,1206690000000.0,49881.76371,4993.689453,9.24815178,5.710000038,High income,54140.0,9.88928802968331,10.9 
157,Australia,2017,18.96159235184795,1.78714760817049,14.596450345261204,1326880000000.0,53934.25018,5340.364746,9.26682281,5.590000153,High income,51560.0,9.77499773992225,11.8 
158,Australia,2018,19.072542705511943,1.73197143055055,,1428530000000.0,57180.7794,5364.542969,9.1550045,5.300000191,High income,53190.0,9.6685578744432,11.3 
159,Australia,2019,19.34792341064152,1.69617071499896,,1391950000000.0,54875.28596,5427.462402,9.91078568,5.159999847,High income,55100.0,9.6268266399337,11.3 
160,Austria,2000,15.75734705839133,2.05878670205832,18.76714443926653,197290000000.0,24625.60072,2269.126465,9.20371437,4.690000057,High income,5380.0,6.765357452141529,15.8 
161,Austria,2001,15.734339981790068,2.03819660420237,25.888321189590837,197509000000.0,24558.76368,2282.515869,9.26942921,4.010000229,High income,25320.0,6.853517121651239,14.7 
162,Austria,2002,15.7161065753399,2.01740210583357,29.284968383155768,214395000000.0,26527.59309,2497.865967,9.3947649,4.849999905,High income,25030.0,6.86087783378381,15.1 
163,Austria,2003,15.69919205376498,1.98008807305265,29.81034502908228,262274000000.0,32294.04886,3091.240234,9.5472393,4.78000021,High income,28100.0,6.860234481303131,14.2 
164,Austria,2004,15.68387169978166,1.9735960303651296,37.7936568847728,301458000000.0,36889.23351,3594.650391,9.70939827,5.829999924,High income,33850.0,6.93178956744892,13.6 
165,Austria,2005,15.67152569682877,1.94228305225949,42.05943157552106,316092000000.0,38417.45779,3710.397949,9.62702942,5.630000114,High income,38770.0,6.953420937328369,13.3 
166,Austria,2006,15.66054248247848,1.91838806698005,43.65346738284672,336280000000.0,40669.32696,3882.981934,9.5311327,5.239999771,High income,41500.0,7.03488294359243,12.5 
167,Austria,2007,15.65592114339282,1.90362323962294,42.79547247023268,389186000000.0,46915.3374,4478.768555,9.53209686,4.860000134,High income,44540.0,7.040035616076359,12.2 
168,Austria,2008,15.65331075627274,1.88864399929279,42.5430759333822,432052000000.0,51919.98358,5057.760742,9.72564602,4.130000114,High income,49210.0,7.0586690892098805,11.7 
169,Austria,2009,15.65627971985263,1.90957004484024,39.03354700200021,401759000000.0,48153.32402,4928.987793,10.22582531,5.300000191,High income,49150.0,7.00315645401018,11.9 
170,Austria,2010,15.658216114626718,1.91251190943393,38.38158858235021,392275000000.0,46903.76159,4800.793457,10.22101879,4.820000172,High income,49750.0,7.005801938339331,12.2 
171,Austria,2011,15.67044491733752,1.8929361619287,38.79748229177811,431685000000.0,51442.27625,5167.817871,10.02613258,4.559999943,High income,50700.0,7.021773372837189,12.3 
172,Austria,2012,15.6875148030548,1.8612321447924696,42.03720530401118,409402000000.0,48564.91734,4966.095703,10.19915581,4.869999886,High income,50100.0,7.023185451538789,11.8 
173,Austria,2013,15.71268920369346,1.84374518821764,44.20572433761976,430191000000.0,50731.12725,5235.341309,10.28574944,5.329999924,High income,50720.0,7.04720543429997,11.5 
174,Austria,2014,15.731147891559468,1.83763973489907,48.253859814495954,442585000000.0,51786.37717,5393.602051,10.36809254,5.619999886,High income,50390.0,7.0732916444379095,12.0 
175,Austria,2015,15.744869355640231,1.81948228623895,49.98169016553232,381971000000.0,44195.81759,4612.824219,10.36746693,5.71999979,High income,47480.0,7.06124029790085,11.4 
176,Austria,2016,15.766658364190253,1.79996233965296,49.40643449023892,395837000000.0,45307.58786,4709.875977,10.3522625,6.010000229,High income,46240.0,7.122072745431721,11.1 
177,Austria,2017,15.78937209057142,1.7861931962643198,48.244120482772765,417261000000.0,47429.15846,4938.919922,10.38460541,5.5,High income,45090.0,7.181270315597129,10.8 
178,Austria,2018,15.80062018119572,1.7600966413867598,,455168000000.0,51486.5755,5322.262695,10.31750679,4.849999905,High income,49090.0,7.20019959639262,11.2 
179,Austria,2019,15.81647796167553,1.7185002569972698,,445012000000.0,50114.40111,5242.183105,10.43403149,4.489999771,High income,51440.0,7.19425874490964,10.4 
180,Azerbaijan,2000,10.909192837653553,0.3788444076017,3.55008818073204,5272798391.0,655.1199452,19.14171791,2.94894385,11.77999973,Upper middle income,610.0,3.45496648806803,3.4 
181,Azerbaijan,2001,10.91159650320284,0.43412199110803,3.4247373353413995,5707720391.0,703.6838434,19.19028282,2.75590682,10.90999985,Upper middle income,650.0,3.5837839510267604,3.7 
182,Azerbaijan,2002,10.90374341040937,0.4554561203357499,3.341131028570953,6235856820.0,763.080638,20.59105873,2.73279428,10.03999996,Upper middle income,710.0,3.6478932305596095,3.9 
183,Azerbaijan,2003,10.88950912744264,0.48647545138229,3.3534016277841974,7276753895.0,883.7339715,23.80008125,2.73471093,9.170000076,Upper middle income,810.0,3.66347685871471,4.0 
184,Azerbaijan,2004,10.86826529955187,0.52311922276139,3.4014218924330657,8680370408.0,1045.009379,27.38257599,2.66530418,7.989999771,Upper middle income,940.0,3.69160403562126,4.5 
185,Azerbaijan,2005,10.83671229944661,0.55224499317581,3.4474835980857628,13245716099.0,1578.40239,35.07611465,2.26107669,7.260000229,Upper middle income,1270.0,3.71282676781034,4.7 
186,Azerbaijan,2006,10.78134474252784,0.57555338731191,3.471541926375321,20982986344.0,2473.081819,50.24787903,2.06678391,6.619999886,Upper middle income,1900.0,3.78752828646419,4.9 
187,Azerbaijan,2007,10.6975319267728,0.61202007133082,3.535460372256999,33050343783.0,3851.437869,75.39520264,1.99021435,6.329999924,Upper middle income,2710.0,3.86969392232734,5.0 
188,Azerbaijan,2008,10.60736060334005,0.5953497875798299,3.620944066779217,48852482960.0,5574.603802,107.3614349,1.93880892,5.860000134,Upper middle income,3870.0,3.89391063970309,4.8 
189,Azerbaijan,2009,10.52698375874816,0.5821554713886701,3.675771072066728,44291490421.0,4950.294791,129.7258606,2.6137836,5.739999771,Upper middle income,4790.0,3.93378952971174,4.6 
190,Azerbaijan,2010,10.4760699484867,0.57745417078587,3.757049621736543,52909294792.0,5843.533768,145.8452606,2.48996663,5.630000114,Upper middle income,5370.0,3.96395730048476,4.5 
191,Azerbaijan,2011,10.45373450624248,0.56585508180926,3.803676311581855,65951627200.0,7189.691229,176.4084778,2.44641805,5.420000076,Upper middle income,5460.0,4.00757695189169,4.4 
192,Azerbaijan,2012,10.43843802040762,0.54930101819554,3.8197998931802655,69683935845.0,7496.294648,222.9855194,2.96481562,5.190000057,Upper middle income,6410.0,4.06951319499023,4.3 
193,Azerbaijan,2013,10.42578730128113,0.53829386956628,3.844674543360073,74164435946.0,7875.756953,239.9508057,3.03672314,4.96999979,Upper middle income,7410.0,4.1323481263366,4.2 
194,Azerbaijan,2014,10.42278410997143,0.52177951444606,3.8488534002305657,75244294275.0,7891.313147,267.3097229,3.37713742,4.909999847,Upper middle income,7690.0,4.19106077695377,4.1 
195,Azerbaijan,2015,10.41485506542512,0.5061874970101999,3.806033338696004,53074370486.0,5500.310382,226.510025,4.10663605,4.960000038,Upper middle income,6570.0,4.25090480930152,4.0 
196,Azerbaijan,2016,10.40147757298539,0.48792784149402,3.804665968752615,37867518957.0,3880.738731,156.9957275,4.03655434,5.0,Upper middle income,4760.0,4.28853411076439,3.9 
197,Azerbaijan,2017,10.39034471579925,0.4844708330388599,3.8388650608513446,40865558912.0,4147.089716,155.0982666,3.73651457,5.0,Upper middle income,4090.0,4.32418232576492,3.9 
198,Azerbaijan,2018,10.39746285036543,0.50112799494066,,47112941176.0,4739.84171,168.3916473,3.55621028,4.900000095,Upper middle income,4060.0,4.403618535679319,3.9 
199,Azerbaijan,2019,10.42222905497398,0.50456990202902,,48174235294.0,4805.753718,193.1088409,4.03829002,4.849999905,Upper middle income,4490.0,4.46479437191745,4.0 
200,Bahamas,2000,14.00370798488051,0.45867808555835,1.7741843878010857,8076470000.0,27098.15632,1030.968994,3.80487037,7.201000214,High income,26360.0,5.39034933956224,2.5 
201,Bahamas,2001,14.00400973353462,0.44562580056078,1.529964864058097,8317830000.0,27486.23677,1078.694458,3.92440891,6.869999886,High income,26560.0,5.42207178516105,2.7 
202,Bahamas,2002,13.99974771864167,0.44195786224285,1.359931194270738,8881160000.0,28867.0825,1100.532593,3.81251955,9.050000191,High income,27190.0,5.59996078403581,2.4 
203,Bahamas,2003,13.995993387460109,0.4713357969233099,1.3511896776559955,8870090000.0,28327.81367,1138.740601,4.01998568,10.84000015,High income,27770.0,5.740965573086109,2.5 
204,Bahamas,2004,13.99279931325598,0.46343221553221,1.3472240135578364,9055290000.0,28396.01371,1148.942383,4.04628181,10.19999981,High income,29270.0,5.729856768508991,3.3 
205,Bahamas,2005,13.987408397667938,0.47720693175746,1.24765165392526,9836200000.0,30279.39221,1220.788208,4.03196478,10.19999981,High income,30570.0,5.89748101199969,3.2 
206,Bahamas,2006,13.98421369583052,0.4758843640510299,1.2316039654110276,10167250000.0,30713.79806,1323.530884,4.30935764,7.539999962,High income,30760.0,5.798665395534821,3.6 
207,Bahamas,2007,13.97655485225924,0.48329358034189,1.2022340830837226,10618340000.0,31472.28554,1415.036743,4.4963069,7.880000114,High income,31090.0,5.925958413229529,3.3 
208,Bahamas,2008,13.96975004073168,0.4832242795280499,1.2000540130623958,10526000000.0,30627.32775,1489.427246,4.8630805,8.180000305,High income,30960.0,5.87764087504601,3.4 
209,Bahamas,2009,13.96813871482053,0.47851374746311,1.1955118018904602,9981960000.0,28552.51716,1470.687744,5.15085459,14.25,High income,29010.0,5.799682203448571,3.4 
210,Bahamas,2010,13.970098688941553,0.48248940886929,1.2015412420015783,10095760000.0,28443.88848,1495.231323,5.25673914,14.31400013,High income,28370.0,5.78316179710579,3.7 
211,Bahamas,2011,13.98359958006508,0.47237747658494,1.1888390293844255,10070450000.0,28005.9124,1491.041626,5.32418823,14.52000046,High income,28030.0,5.751869488241311,3.8 
212,Bahamas,2012,14.00731890769208,0.46427725792851,1.1959252173828698,10720500000.0,29485.86422,1568.287964,5.31907082,14.02000046,High income,29020.0,5.74611693008263,3.6 
213,Bahamas,2013,14.03200105842883,0.45665810267875,1.167016130075876,10494600000.0,28583.0233,1609.317993,5.5913291,16.18000031,High income,28440.0,5.782913001777859,3.2 
214,Bahamas,2014,14.05604682594705,0.45626099469611,1.1748740823310757,11142900000.0,30065.1602,1670.240356,5.57097006,13.80000019,High income,28000.0,5.78093012502885,3.3 
215,Bahamas,2015,14.07087435644036,0.45069065917326,1.1986539458084486,11890600000.0,31776.05559,1635.882935,5.2271986,12.0,High income,28400.0,5.678677005402069,3.4 
216,Bahamas,2016,14.06912834792656,0.4523650716313099,1.2119768959826958,11992600000.0,31732.91914,1774.021729,5.62038803,12.69999981,High income,29210.0,5.75940890358884,3.5 
217,Bahamas,2017,14.06645948990798,0.44711883481127,1.2152503067446647,12359700000.0,32376.50917,2162.423584,6.6088872,9.800000191,High income,30900.0,5.74502282775348,3.3 
218,Bahamas,2018,14.09912411060299,0.44339386004046,,12837800000.0,33290.02814,2002.412964,5.92999935,10.0,High income,31990.0,5.757930723751469,3.4 
219,Bahamas,2019,14.16006286677834,0.42823180649751,,13164400000.0,33799.41769,2004.616333,5.74977493,10.06099987,High income,33460.0,5.60052592534609,3.4 
220,Bahrain,2000,15.086606394960947,2.18967716481776,0.5201131247204553,9062898936.0,13636.41675,485.6864624,3.56132603,1.083999991,High income,10940.0,9.64674334861474,7.0 
221,Bahrain,2001,15.06927471953056,2.77538170148228,0.4917489653345606,8976196809.0,12868.17692,484.9073486,3.68104196,1.10800004,High income,11500.0,10.50642474158878,8.9 
222,Bahrain,2002,15.03371705852655,2.66229170115387,0.4451442770094855,9593510638.0,13049.90973,503.0300598,3.85486555,1.105000019,High income,12060.0,10.648895622231173,9.2 
223,Bahrain,2003,14.98388620096238,2.69435128999094,0.4134567801571469,11074813830.0,14222.0368,567.2379761,3.98856878,1.087000012,High income,12940.0,10.80145126386925,9.9 
224,Bahrain,2004,14.92846559838941,2.89544457097177,0.38874274633934,13150159574.0,15846.50595,550.3598023,3.47338176,1.085999966,High income,14570.0,11.08481275173361,9.8 
225,Bahrain,2005,14.874139808004491,3.0326622303442097,0.3679329967810111,15968723404.0,17959.39683,570.2942505,3.17561626,1.090999961,High income,16550.0,11.37961147570628,9.6 
226,Bahrain,2006,14.83130318045304,3.03750495134179,0.3432760481274213,18504760638.0,19307.50894,591.3112793,3.06248927,1.097000003,High income,17890.0,11.44776686742418,7.8 
227,Bahrain,2007,14.80343787004631,3.12783151475338,0.3264829212830287,21730000000.0,20976.44229,692.9683228,3.30373311,1.088000059,High income,19660.0,11.98470328061862,8.7 
228,Bahrain,2008,14.78430179867144,3.1187259404827,0.3165187617651512,25710904255.0,23066.45098,757.736145,3.28510404,1.106999993,High income,20860.0,12.24958392217724,8.3 
229,Bahrain,2009,14.76361919998365,3.05045096253721,0.3099886270357812,22938218085.0,19355.92101,785.2603149,4.05684614,1.139000058,High income,18830.0,12.517577608812868,7.7 
230,Bahrain,2010,14.73131591291377,2.88065705825571,0.3138961504002993,25713271277.0,20722.07049,796.3184204,3.84291482,1.129999995,High income,18970.0,12.69473229541373,7.2 
231,Bahrain,2011,14.69786094906023,2.77744832483798,0.320692435120863,28776595745.0,22514.20272,805.3147583,3.57691312,1.180999994,High income,18160.0,12.62297465492792,6.9 
232,Bahrain,2012,14.66613334217254,2.7237413851451,0.3203028318006263,30749308511.0,23654.36959,971.3684692,4.10642147,1.200000048,High income,22010.0,12.618075994342732,6.4 
233,Bahrain,2013,14.63591655554097,2.629151462703,0.3227703225062249,32539468085.0,24744.29696,1066.132446,4.30853891,1.184000015,High income,23790.0,12.55469309573349,6.2 
234,Bahrain,2014,14.60746941519935,2.58471133466634,0.3296463563629381,33387712766.0,24989.43753,1101.256836,4.40681839,1.190000057,High income,24070.0,12.45852146822357,6.4 
235,Bahrain,2015,14.58393017769218,2.4401041291715697,0.3331910250955429,31050638298.0,22634.08565,1128.759155,4.9869976,1.202000022,High income,22580.0,12.30810980520389,6.3 
236,Bahrain,2016,14.550668007283091,2.249681656724,0.3362201778807763,32234973404.0,22608.45256,1098.883545,4.86063528,1.190999985,High income,21570.0,12.14095258028455,6.5 
237,Bahrain,2017,14.52720025796739,2.07112147821504,0.3490412821046371,35473776596.0,23742.93734,1126.066895,4.74279165,1.182999969,High income,21250.0,11.86916288932451,6.7 
238,Bahrain,2018,14.53889342711491,1.94686928803665,,37801462766.0,24085.95599,994.1790161,4.14378214,1.200999975,High income,21910.0,11.71898417685755,7.0 
239,Bahrain,2019,14.57068682037371,1.81184531357001,,38652579787.0,23551.93009,940.3956909,4.01147509,1.19599998,High income,22170.0,11.48784934894358,7.2 
240,Bangladesh,2000,12.729961419977858,1.10184766772205,0.2298138384511353,53369787319.0,418.0689421,8.56026173,2.07144356,3.269999981,Lower middle income,440.0,3.25580382715409,6.9 
241,Bangladesh,2001,12.69789222983751,1.08787360058459,0.2418054967640736,53991289844.0,415.0344043,8.36238003,2.06375051,3.617000103,Lower middle income,440.0,3.40516599930326,6.5 
242,Bangladesh,2002,12.7045422217112,1.05363575042889,0.2555775846162,54724081491.0,413.0802826,9.34001255,2.25972915,3.898000002,Lower middle income,440.0,3.55329252468204,6.1 
243,Bangladesh,2003,12.72493136710426,1.01802350132352,0.274867004298755,60158929188.0,446.3106757,10.27598572,2.30958843,4.320000172,Lower middle income,460.0,3.7012662348260297,5.8 
244,Bangladesh,2004,12.72823942882359,1.0020356425761,0.2856348704658783,65108544250.0,475.2919302,11.08631516,2.33950281,4.261000156,Lower middle income,510.0,3.85891010914198,5.6 
245,Bangladesh,2005,12.69116985651381,1.01546853980455,0.2994063145865505,69442943089.0,499.4619402,11.60705376,2.41363597,4.25,Lower middle income,550.0,3.99897953189194,5.6 
246,Bangladesh,2006,12.59394506786948,1.03238748182712,0.3263137454218893,71819083684.0,509.6401899,12.33577824,2.48439622,3.589999914,Lower middle income,570.0,4.13493131768958,5.6 
247,Bangladesh,2007,12.4715502679461,1.03522884737191,0.3450561158320405,79611888213.0,558.0518407,14.31881523,2.55897784,4.126999855,Lower middle income,610.0,4.25199477551418,5.5 
248,Bangladesh,2008,12.33858467669205,1.03079602500454,0.3524204885168707,91631278239.0,634.9870697,15.80424309,2.48848343,4.566999912,Lower middle income,660.0,4.43067004432825,5.3 
249,Bangladesh,2009,12.22104911446391,1.03735323257817,0.3475544548768765,102478000000.0,702.2644196,17.92318726,2.56097794,5.0,Lower middle income,730.0,4.59416070302729,5.1 
250,Bangladesh,2010,12.13636002942045,1.02164242457499,0.3554534045410597,115279000000.0,781.1535777,20.80270004,2.68101048,3.380000114,Lower middle income,800.0,4.74444241096368,4.8 
251,Bangladesh,2011,12.078776029672431,0.98820736461826,0.3668319179422473,128638000000.0,861.7621622,22.84561729,2.76118398,3.770999908,Lower middle income,890.0,4.96882693497591,4.3 
252,Bangladesh,2012,12.02820546248287,0.96806964808331,0.3766302466487153,133356000000.0,883.1171296,23.45907974,2.74823475,4.118999958,Lower middle income,970.0,5.196269204474739,4.0 
253,Bangladesh,2013,11.97912353943241,0.94052257903409,0.394857011651642,149990000000.0,981.8608514,26.67387962,2.65446854,4.429999828,Lower middle income,1040.0,5.36539099134649,3.8 
